ID,Nombre,Dirección,Descripción,Puntuación,Usuarios que puntuaron,Ciudad,Departamento,Teléfono,Sitio Web,Búsqueda,Categoría
c82ba1bf-72e6-44b7-97cd-8f52a6b9f727,Planta agregados la payoa,"KM 9, Pto Wilches-La Lizama",N/A,N/A,N/A,Barrancabermeja,Santander,315 8113058,N/A,"Agregados, Santander, Barrancabermeja",Agregados
e151cb7e-bb86-41bc-a9e4-46e5a8c74540,EQUIPOS Y AGREGADOS GDO SAS,No hay reseñas,N/A,N/A,N/A,Barrancabermeja,Santander,N/A,N/A,"Agregados, Santander, Barrancabermeja",Agregados
7a39270c-d1dc-43e8-aeae-ff6748f2a729,Centro del gres,316 2740328,N/A,"4,4",(14),San Gil,Santander,316 2740328,N/A,"Agregados, Santander, San Gil",Agregados
6dd315b6-bb86-4e0b-b0eb-fb9e994dcfd0,Cementos Argos San gil,323 2540144,N/A,"5,0",(1),San Gil,Santander,323 2540144,N/A,"Agregados, Santander, San Gil",Agregados
45a4996c-0add-45fd-bc9f-300068d7b0ad,Agregados pavimentos santander sas,"vía al mar, Km 22",N/A,"5,0",(1),San Gil,Santander,321 4830797,N/A,"Agregados, Santander, San Gil",Agregados
f6fbb8dd-c9a1-412f-994c-00c2ad6a0f24,GM Publicidad,312 5244293,Agencia de publicidad,"5,0",(11),San Gil,Santander,312 5244293,N/A,"Agregados, Santander, San Gil",Agregados
25a68cb7-2d15-4482-b44d-376d85ada12b,Cantera El Vinculo,(601) 7251891,N/A,"4,0",(4),Soacha,Cundinamarca,(601) 7251891,N/A,"Agregados, Cundinamarca, Soacha",Agregados
2103e3fa-2b31-414a-b385-b001a1cb6537,Agregados Ivone,6225492,N/A,"4,5",(2),Soacha,Cundinamarca,6225492,N/A,"Agregados, Cundinamarca, Soacha",Agregados
35aad3a9-9a22-4df9-9d2d-a88e0bbb68d0,Comercializadora Colombiana de Agregados Petreos SAS,321 9161254,Comercio,"5,0",(1),Soacha,Cundinamarca,321 9161254,N/A,"Agregados, Cundinamarca, Soacha",Agregados
9512703e-26b9-4c5d-bac8-bfeb2788ff28,Agregados Nueva Colombia S.A.S,314 4827559,N/A,N/A,N/A,Soacha,Cundinamarca,314 4827559,N/A,"Agregados, Cundinamarca, Soacha",Agregados
28540659-55b2-4684-a5d8-7f8fe151220e,Suministros de Construcción | Agregados | Alquiler | Contuobra sas,Cl. 29a Sur #50b-23,Empresa de construcción,"4,5",(2),Soacha,Cundinamarca,301 3659931,http://contuobra.com.co/,"Agregados, Cundinamarca, Soacha",Agregados
b7eb456f-38ce-4ef8-ad40-8813dea3c2e1,Agregados El Vinculo Ltda,Cra. 7 #32 35,N/A,N/A,N/A,Soacha,Cundinamarca,N/A,N/A,"Agregados, Cundinamarca, Soacha",Agregados
34b978d4-748c-421a-bf36-86b81baf7489,Agregados y Mezclas Cachibí - Tibitoc,Zipaquira - Briceno,Oficinas de empresa,"4,9",(10),Zipaquirá,Cundinamarca,315 6547392,http://www.cachibi.com.co/,"Agregados, Cundinamarca, Zipaquirá",Agregados
aed8e62f-5178-4bc2-a125-964bcbbb1f42,Maquinaria y Agregados Hernandez S.A.S,318 5589092,Agencia de alquiler de equipos,"1,0",(1),Zipaquirá,Cundinamarca,318 5589092,N/A,"Agregados, Cundinamarca, Zipaquirá",Agregados
dd8b2d4b-0aa7-41e8-b3ef-bbdb9e34fe07,La Bodega del Cemento S.A.S,Cl. 12 #36A-30/46,Proveedor de materiales de construcción,"4,7",(6),Zipaquirá,Cundinamarca,320 3465913,N/A,"Agregados, Cundinamarca, Zipaquirá",Agregados
7fdae8af-2eff-497b-8603-c4b9a64fcd75,LADRILLERA MULTIGRES,Zipaquirá-Ubaté #5,Proveedor de materiales de construcción,"4,5",(46),Zipaquirá,Cundinamarca,310 5596332,https://ladrilleramultigres.com.co/,"Agregados, Cundinamarca, Zipaquirá",Agregados
12f3f110-16b0-485b-894a-fdabf22a99ec,Agregados Y Mezclas Sas,Tocancipa - Zipaquira #5,N/A,N/A,N/A,Zipaquirá,Cundinamarca,N/A,N/A,"Agregados, Cundinamarca, Zipaquirá",Agregados
334edee8-d460-47ef-b78e-e92b8cb3a491,Agea Agregados Y Transporte Sas,Cra. 7 #N 13 26,N/A,N/A,N/A,Zipaquirá,Cundinamarca,N/A,N/A,"Agregados, Cundinamarca, Zipaquirá",Agregados
7b921b6a-7ad6-423c-9033-9f55fc0ad595,nnnnnnnnnnnnnn,Cerrado permanentemente,N/A,N/A,N/A,Zipaquirá,Cundinamarca,N/A,N/A,"Agregados, Cundinamarca, Zipaquirá",Agregados
e81571dc-859d-4a3a-80ab-27ed38aa04d7,Agregados Del Atlantico,"5,0(1)",N/A,"5,0",(1),Soledad,Atlántico,N/A,N/A,"Agregados, Atlántico, Soledad",Agregados
a3eef398-9fd5-42de-9e46-775f98496cb5,Venta de gravilla venta de SubBase venta de agregados FJ,No hay reseñas,N/A,N/A,N/A,Soledad,Atlántico,302 2724550,N/A,"Agregados, Atlántico, Soledad",Agregados
e35c0811-b9a2-488f-875d-8a7b6ee9bdca,Agregados NASE,318 5082467,Planta de tratamiento de arena,N/A,N/A,Soledad,Atlántico,318 5082467,http://agregadosnase.com/,"Agregados, Atlántico, Soledad",Agregados
09325c4f-69e9-44f2-bf45-6788e09a5bfc,Centro Comercial Carnaval,Local para ir de compras y al cine,Centro comercial,"4,6",(9.569),Soledad,Atlántico,324 3430195,https://api.whatsapp.com/send?phone=573243430195&text=,"Agregados, Atlántico, Soledad",Agregados
92af1825-c959-46ab-9794-f7af52759a71,AGREGADOS NASE S.A.S,Cantera,N/A,N/A,N/A,Soledad,Atlántico,318 5082467,http://agregadosnase.com/,"Agregados, Atlántico, Soledad",Agregados
d8d66715-db08-4a38-9830-62189e60eb6f,Agregados JR,300 6840206,Proveedor de materiales de construcción,N/A,N/A,Soledad,Atlántico,300 6840206,N/A,"Agregados, Atlántico, Soledad",Agregados
c7a75aa7-3b70-4960-9a60-c69b4fe513cb,AGREGADOS MUNARRIZ CARIBBEAN STONE SAS,315 8407310,Cantera,N/A,N/A,Soledad,Atlántico,315 8407310,N/A,"Agregados, Atlántico, Soledad",Agregados
afee743b-b2ed-4700-86f9-bf2c94dd9361,Postes Ciprecon,321 3698204,Almacén,N/A,N/A,Soledad,Atlántico,321 3698204,N/A,"Agregados, Atlántico, Soledad",Agregados
aa3f06ce-c258-4701-8122-0ddb889fb9f2,Sumicol,"4,7(3)",N/A,"4,7",(3),Soledad,Atlántico,N/A,N/A,"Agregados, Atlántico, Soledad",Agregados
41a01276-3317-4f1e-b358-db41603daa6f,Logistica y Agregados R&R,321 9538859,Empresa constructora,"5,0",(2),Soledad,Atlántico,321 9538859,N/A,"Agregados, Atlántico, Soledad",Agregados
679c7332-0c3c-4857-be59-9635ec3354ad,Apc Agregados Ltda.,Cr. de la Cordialidad #68,N/A,N/A,N/A,Soledad,Atlántico,N/A,N/A,"Agregados, Atlántico, Soledad",Agregados
fb6dc36a-18d4-4064-8323-2bca14776edf,Agregados Casablanca (Puerto Colombia),Empresa constructora,N/A,N/A,N/A,Puerto Colombia,Atlántico,N/A,N/A,"Agregados, Atlántico, Puerto Colombia",Agregados
8ac5f266-c11f-42de-b679-99c4a7d20955,Agregados Del Atlantico,"5,0(1)",N/A,"5,0",(1),Puerto Colombia,Atlántico,N/A,N/A,"Agregados, Atlántico, Puerto Colombia",Agregados
1884a100-e1aa-4c5b-9ea5-2b52c2f2a464,AGREGADOS MUNARRIZ CARIBBEAN STONE SAS,315 8407310,Cantera,N/A,N/A,Puerto Colombia,Atlántico,315 8407310,N/A,"Agregados, Atlántico, Puerto Colombia",Agregados
8c67b92f-c8a5-497f-89cd-e1e28452a63c,Almasa S.A Malambo,"4,2(24)",N/A,"4,2",(24),Malambo,Atlántico,N/A,N/A,"Agregados, Atlántico, Malambo",Agregados
2d20481b-27ba-47a9-b8be-ea50991bbb34,Agofer,310 6744444,Distribuidor de acero,"4,1",(80),Malambo,Atlántico,310 6744444,https://www.agofer.com.co/,"Agregados, Atlántico, Malambo",Agregados
cceb6870-b017-4f6b-ae06-8c6524d34907,Agregados Del Atlantico,"5,0(1)",N/A,"5,0",(1),Malambo,Atlántico,N/A,N/A,"Agregados, Atlántico, Malambo",Agregados
87c536ef-aabd-48e9-bdc9-84405aaf173d,Sumicol,"4,7(3)",N/A,"4,7",(3),Malambo,Atlántico,N/A,N/A,"Agregados, Atlántico, Malambo",Agregados
cc710c21-ead6-41b6-acde-76edcf191f54,Agregados NASE,318 5082467,Planta de tratamiento de arena,N/A,N/A,Malambo,Atlántico,318 5082467,http://agregadosnase.com/,"Agregados, Atlántico, Malambo",Agregados
7dba46e0-33a6-448d-8d17-72044f53f7d1,Bloques y Suministros A.S,310 6901292,Fábrica,N/A,N/A,Malambo,Atlántico,310 6901292,N/A,"Agregados, Atlántico, Malambo",Agregados
68805f7a-8af0-4087-b6f9-888785d35154,AGREGADOS NASE S.A.S,Cantera,N/A,N/A,N/A,Malambo,Atlántico,318 5082467,http://agregadosnase.com/,"Agregados, Atlántico, Malambo",Agregados
364358a3-a275-4391-8260-b50d78cbbe1d,EBAR Malambo,"5,0(1)",N/A,"5,0",(1),Malambo,Atlántico,N/A,N/A,"Agregados, Atlántico, Malambo",Agregados
d15320c6-fe75-4018-baa8-d82019e544b1,Ferreteria La Pista,Tienda de materiales para la construcción,N/A,"4,5",(2),Malambo,Atlántico,N/A,N/A,"Agregados, Atlántico, Malambo",Agregados
e055b441-306d-4234-8b15-3d9862e82924,Agregados JR,300 6840206,Proveedor de materiales de construcción,N/A,N/A,Malambo,Atlántico,300 6840206,N/A,"Agregados, Atlántico, Malambo",Agregados
fe85d139-ea73-4253-a643-3866b1a3fed5,Parque Industrial Malambo S.A. - PIMSA,"Kilometro 3 vía, Malambo-Sabanagrande",Parque empresarial,"4,3",(166),Malambo,Atlántico,53478500,http://pimsa.com.co/,"Agregados, Atlántico, Malambo",Agregados
d86213f2-793e-4396-8e52-04eb4320af2e,Aguas De Malambo,Compañía suministradora de agua,N/A,"3,5",(22),Malambo,Atlántico,53760606,http://www.grupo-epm.com/site/aguasdemalambo/,"Agregados, Atlántico, Malambo",Agregados
c8086237-c620-45b6-b3e8-19993525f5b4,AGREGADOS MUNARRIZ CARIBBEAN STONE SAS,315 8407310,Cantera,N/A,N/A,Malambo,Atlántico,315 8407310,N/A,"Agregados, Atlántico, Malambo",Agregados
4f5f4db7-d662-4343-a6eb-bf366a83e1c9,MOVECAR S.A.S,304 1356626,Contratista,"4,3",(3),Malambo,Atlántico,304 1356626,N/A,"Agregados, Atlántico, Malambo",Agregados
7c5e49ca-3e99-483f-8db3-4cfed9c3ecac,Estibas y Maderas del Atlántico S.A.S.,300 3358320,Fábrica,N/A,N/A,Malambo,Atlántico,300 3358320,https://estibasymaderasdelatlantico.com/,"Agregados, Atlántico, Malambo",Agregados
3d13f25b-d46d-4ebb-970e-2594a0ac96c8,Agregados La Paz,56511190,Proveedor de materiales de construcción,"5,0",(1),Cartagena,Bolívar,56511190,N/A,"Agregados, Bolívar, Cartagena",Agregados
e397ddb0-2519-4711-8b0f-1033d4b1e31e,"Transportes y Agregados el Mayor venta de arena, china triturado, arena para sandblasting,cemento y mas.",Mayorista,N/A,"5,0",(1),Cartagena,Bolívar,305 4828513,N/A,"Agregados, Bolívar, Cartagena",Agregados
f0c1cbfe-5785-4964-926d-86b94d285f3a,CONCRETOS Y AGREGADOS DEL CARIBE SAS,312 6310952,Constructor,"3,8",(6),Cartagena,Bolívar,312 6310952,http://www.cypdelcaribe.com/,"Agregados, Bolívar, Cartagena",Agregados
5e74ff9e-6305-4192-87fe-d5e1664b58b2,Agregados El Caudal,311 3190262,Empresa de áridos,N/A,N/A,Cartagena,Bolívar,311 3190262,N/A,"Agregados, Bolívar, Cartagena",Agregados
132643ed-de9c-497b-890d-81862545c74d,Agregados el Constructor,Servicio de transporte,N/A,N/A,N/A,Cartagena,Bolívar,320 5690323,N/A,"Agregados, Bolívar, Cartagena",Agregados
ba0da458-563b-407e-b3ea-a977b2519d50,DISAGRECAR SAS,310 5472151,Empresa de áridos,N/A,N/A,Cartagena,Bolívar,310 5472151,N/A,"Agregados, Bolívar, Cartagena",Agregados
64b76307-5b0f-4c8c-8bdf-a911a4f229de,HB MANTENIMIENTO Y SOLUCIONES INTEGRALES SAS,301 4376011,Empresa de construcción,"5,0",(63),Cartagena,Bolívar,301 4376011,http://www.hbmantenimiento.com/,"Agregados, Bolívar, Cartagena",Agregados
c99f0c23-f734-49d5-a688-b9bfcb29166e,Transportes Y Agregados Del Caribe Sas,Cra. 87 #35 52,N/A,N/A,N/A,Cartagena,Bolívar,N/A,N/A,"Agregados, Bolívar, Cartagena",Agregados
d9bcaf8a-be2b-4250-a463-a49f80fd0a97,CANTECO S.A,314 5816871,Cantera,"5,0",(4),Turbaco,Bolívar,314 5816871,N/A,"Agregados, Bolívar, Turbaco",Agregados
d49e0dcd-8892-431b-bd85-8da1bc1b7333,CANTERA SANTA ANA,Abierto las 24 horas,N/A,"4,4",(5),Turbaco,Bolívar,N/A,N/A,"Agregados, Bolívar, Turbaco",Agregados
4b7d1d19-1b76-4226-87fe-3ef93f23364a,Agregados La Paz,56511190,Proveedor de materiales de construcción,"5,0",(1),Turbaco,Bolívar,56511190,N/A,"Agregados, Bolívar, Turbaco",Agregados
7c0a8a78-fd97-4e3b-81f4-565510bbfb86,Bloquera Montecarmelo,301 7192576,Proveedor de materiales de construcción,"5,0",(3),Turbaco,Bolívar,301 7192576,N/A,"Agregados, Bolívar, Turbaco",Agregados
c1eb39b5-23a4-45a8-bbc7-803f66b0f8a1,Planta de Triturados Colon,317 4005876,Oficinas de empresa,"4,3",(7),Turbaco,Bolívar,317 4005876,http://www.plantadetrituradoscolon.com/,"Agregados, Bolívar, Turbaco",Agregados
c34598e0-b269-4e24-bb03-ad2e182827b8,Cantera caimital,301 4576536,Empresa minera,N/A,N/A,Turbaco,Bolívar,301 4576536,N/A,"Agregados, Bolívar, Turbaco",Agregados
7de11643-3eb6-4110-8dbc-1a73e42337be,CONCRETOS Y AGREGADOS DEL CARIBE SAS,312 6310952,Constructor,"3,8",(6),Turbaco,Bolívar,312 6310952,http://www.cypdelcaribe.com/,"Agregados, Bolívar, Turbaco",Agregados
b996723e-e758-4198-9c30-8842b42278a1,"Transportes y Agregados el Mayor venta de arena, china triturado, arena para sandblasting,cemento y mas.",Mayorista,N/A,"5,0",(1),Turbaco,Bolívar,305 4828513,N/A,"Agregados, Bolívar, Turbaco",Agregados
90c90d4f-66a1-4d4b-aaa4-5a73cb35014f,Acopio La roca,Empresa constructora,N/A,"4,0",(1),Turbaco,Bolívar,N/A,N/A,"Agregados, Bolívar, Turbaco",Agregados
86b307a5-e01c-455e-93db-10c769a0a56e,Adoquin Y Bloques Aguas Prietas,300 2607727,N/A,"4,6",(10),Turbaco,Bolívar,300 2607727,https://www.adoquinybloques.com/,"Agregados, Bolívar, Turbaco",Agregados
b1e9ce56-d744-41f0-a582-2a70e5332e6a,Agregados el Constructor,Servicio de transporte,N/A,N/A,N/A,Turbaco,Bolívar,320 5690323,N/A,"Agregados, Bolívar, Turbaco",Agregados
08d72180-dd70-426b-9617-f8466b0485cb,Agregados El Caudal,311 3190262,Empresa de áridos,N/A,N/A,Turbaco,Bolívar,311 3190262,N/A,"Agregados, Bolívar, Turbaco",Agregados
3ae8b28d-0d25-4152-9a9e-f29ee31fc2bd,Cemento País,"Zona Franca La Cristalina Lt B Mz 5 Lt 1 Km 6 Turbaco Vereda Aguas Prietas, Vía Campaña Turbaco",N/A,"5,0",(7),Turbaco,Bolívar,300 7313252,http://cementopais.com/,"Agregados, Bolívar, Turbaco",Agregados
15ce48a8-dc18-453b-a1e4-7bf32a632c73,DISAGRECAR SAS,310 5472151,Empresa de áridos,N/A,N/A,Turbaco,Bolívar,310 5472151,N/A,"Agregados, Bolívar, Turbaco",Agregados
ddb80d77-f584-4d87-9805-9fcfa704461d,Alcaldia Municipal de Turbaco,315 4701477,Oficina de gobierno local,"3,4",(9),Turbaco,Bolívar,315 4701477,N/A,"Agregados, Bolívar, Turbaco",Agregados
16eb4709-560d-4e07-b89f-638f545161e6,Distribuciones Acolaguito Ltda,Cerrado ⋅ Abre a las 7 a. m. del mié,N/A,N/A,N/A,Turbaco,Bolívar,N/A,N/A,"Agregados, Bolívar, Turbaco",Agregados
37652357-a805-44d8-a525-b59342fcc809,MATERIALES JARA.,"4,0(1)",N/A,"4,0",(1),Magangué,Bolívar,N/A,N/A,"Agregados, Bolívar, Magangué",Agregados
06ff242b-8ec2-40dd-8290-b4955104f978,Bloquera Pedro Camacho,"5,0(2)",N/A,"5,0",(2),Magangué,Bolívar,N/A,N/A,"Agregados, Bolívar, Magangué",Agregados
db0a856c-24ba-4c5a-9966-00f6b475bb79,DEPOSITO Y TALABARTERÍA EL CAMPO #2,Cerrado ⋅ Abre a las 7 a. m. del mié,N/A,"5,0",(1),Magangué,Bolívar,N/A,N/A,"Agregados, Bolívar, Magangué",Agregados
913b089b-6783-41b1-ab11-76114714e2bc,Planta de Asfalto PNB,"5,0(1)",N/A,"5,0",(1),Magangué,Bolívar,N/A,N/A,"Agregados, Bolívar, Magangué",Agregados
5cf57cea-8576-46ea-9e13-b01fff8ca1b4,Agamez Construcciones,315 5096810,N/A,"3,0",(3),Magangué,Bolívar,315 5096810,N/A,"Agregados, Bolívar, Magangué",Agregados
48b75e46-245f-4157-85c5-ece8d21776c9,Depósito la Albarrada,6877643,N/A,"5,0",(2),Magangué,Bolívar,6877643,N/A,"Agregados, Bolívar, Magangué",Agregados
2cfb659a-7a4c-40c8-86d4-742e63ad1627,Agregados La Paz,Cerrado ⋅ Abre a las 8 a. m. del mié,N/A,"5,0",(1),Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
8fecae17-2f8a-4ca0-ab8f-6e39029e5e6f,"Transportes y Agregados el Mayor venta de arena, china triturado, arena para sandblasting,cemento y mas.",Cerrado ⋅ Abre a las 6:30 a. m. del mié,N/A,"5,0",(1),Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
8735d135-4f0a-43cf-9536-914e198f9efe,Construrama,Cerrado ⋅ Abre a las 7 a. m. del mié,N/A,N/A,N/A,Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
2c55a500-824e-4089-b21a-5aae3eab6e4e,Agregados El Caudal,Cerrado ⋅ Abre a las 7 a. m. del mié,N/A,N/A,N/A,Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
9732cdc7-042b-48cc-9cb2-90232bf6e38b,Ferreteria Utriamerca,Cerrado ⋅ Abre a las 7 a. m. del mié,N/A,"2,5",(2),Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
08864d1c-da59-4579-9537-09860d659beb,CONCRETOS Y AGREGADOS DEL CARIBE SAS,Cerrado ⋅ Abre a las 6 a. m. del mié,N/A,"3,8",(6),Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
fb9f0691-e0ce-42cd-8e47-e4c82d18adf8,Aserrío Plan de DIOS,Cerrado ⋅ Abre a las 7:30 a. m. del mié,N/A,N/A,N/A,Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
ff2d1499-2ec9-4357-b9d2-5b89eab757bb,Arjona,Bolívar,N/A,N/A,N/A,Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
136431f5-4545-47fe-b5d0-ce680cc5b5da,Agregados el Constructor,Cerrado ⋅ Abre a las 7 a. m. del mié,N/A,N/A,N/A,Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
d2507593-fc03-4a2f-ab28-dcb1f9135a40,Alcaldía de Arjona,Cerrado ⋅ Abre a las 8 a. m. del mié,Oficina de gobierno local,"2,5",(15),Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
833f9b42-7c11-4244-9a3e-8015b903282b,Agregados Geoda SAS,Fábrica,N/A,N/A,N/A,Arjona,Bolívar,N/A,N/A,"Agregados, Bolívar, Arjona",Agregados
c04a5f54-62f8-4a09-8e91-67a4682b2012,Cantera manizales,314 8643950,Cantera,"4,8",(4),Manizales,Caldas,314 8643950,N/A,"Agregados, Caldas, Manizales",Agregados
3ebf2146-4a51-4b27-a144-974f9683e1d3,Agregados de caldas s.a.s,No hay reseñas,N/A,N/A,N/A,Manizales,Caldas,N/A,N/A,"Agregados, Caldas, Manizales",Agregados
192b44bd-4f8f-4d7f-bb2a-7aef91ebcff0,Minería Sostenible S.A.S.,315 5589224,Proveedor de materiales de construcción,"5,0",(1),Manizales,Caldas,315 5589224,http://www.mineriasostenible.co/,"Agregados, Caldas, Manizales",Sector Minero
7f025da5-9c8c-4fd2-b89a-970c030227c8,RCD’s y Agregados Nacionales,313 6273233,Constructor,N/A,N/A,Manizales,Caldas,313 6273233,N/A,"Agregados, Caldas, Manizales",Agregados
6c902b5a-743a-4a83-8e07-811a8a4f0366,Agregados la fortuna,"5,0(2)",N/A,"5,0",(2),Manizales,Caldas,N/A,N/A,"Agregados, Caldas, Manizales",Agregados
41bb74d4-56e2-473e-84a3-859a37675688,ACOPI Caldas,314 8236663,Asociación u organización,"4,7",(19),Manizales,Caldas,314 8236663,http://acopicaldas.org.co/,"Agregados, Caldas, Manizales",Agregados
c2a0ff66-a86a-47dc-b9a0-b775fda684ca,AGREGADOS DORADA S.A.S,311 6989440,N/A,N/A,N/A,La Dorada,Caldas,311 6989440,N/A,"Agregados, Caldas, La Dorada",Agregados
22f94560-0f2a-4eff-8791-6787d3d60f25,Agregados Dorada Sas,Cra. 8 #10 A 58,N/A,N/A,N/A,La Dorada,Caldas,N/A,N/A,"Agregados, Caldas, La Dorada",Agregados
1d9e097c-eb99-4ee8-8ccd-6a3d13e8c001,palestina caldas,No hay reseñas,N/A,N/A,N/A,Chinchiná,Caldas,N/A,N/A,"Agregados, Caldas, Chinchiná",Agregados
d91c333e-0c5f-4a5a-b85c-eae290e9713d,Minería Sostenible S.A.S.,315 5589224,Proveedor de materiales de construcción,"5,0",(1),Chinchiná,Caldas,315 5589224,http://www.mineriasostenible.co/,"Agregados, Caldas, Chinchiná",Sector Minero
f7b9cf21-db0e-4b2d-97c3-25b188218b19,Enchapes Chinchiná,314 8793786,Proveedor de materiales de construcción,"5,0",(1),Chinchiná,Caldas,314 8793786,N/A,"Agregados, Caldas, Chinchiná",Agregados
ea5f76bb-8519-4fb8-8a0a-6ad8b7d56d0d,Clasificadora de materiales para construcciòn La Piedra S.A.S,Cantera,N/A,"5,0",(24),Chinchiná,Caldas,314 6274884,N/A,"Agregados, Caldas, Chinchiná",Agregados
524320f5-16e3-46ac-a436-8d8d4ece2f4e,Agregados de caldas s.a.s,No hay reseñas,N/A,N/A,N/A,Chinchiná,Caldas,N/A,N/A,"Agregados, Caldas, Chinchiná",Agregados
423a8581-d722-4c34-82a2-beffe3c6d4a6,Concretos y agregados Geoacopio,315 5532942,,"5,0",(3),Popayán,Cauca,315 5532942,N/A,"Agregados, Cauca, Popayán",Agregados
572f21a4-e935-4df3-b3ad-7738ad2e7b95,Planta popayan agregados tetuan. ingenieria de vias,25,Fábrica,"4,0",(4),Popayán,Cauca,N/A,N/A,"Agregados, Cauca, Popayán",Agregados
b46dc174-e12c-448f-beb5-4dd4d8bbec87,Agregados Puracé S.A.S.,310 2943568,Oficinas de empresa,"5,0",(1),Popayán,Cauca,310 2943568,http://www.agregadospurace.com/,"Agregados, Cauca, Popayán",Agregados
ef76914f-8686-4f30-aa30-104fdc7864ef,Trituradora Agregados Puracé,Proveedor de materiales de construcción,N/A,N/A,N/A,Popayán,Cauca,310 2943568,https://www.agregadospurace.com/,"Agregados, Cauca, Popayán",Agregados
49276843-7fe2-45db-8335-ee094dae0652,Empresa De Vias Mezclas Asfalticas Y Agregados Sas,Cl. 19b Nte. #17 75,N/A,"5,0",(1),Popayán,Cauca,N/A,N/A,"Agregados, Cauca, Popayán",Agregados
0f10e42f-31f7-454c-9621-88e425a39fdb,Concretos del cauca,Popayán-El Tambo,Empresa constructora,"4,7",(15),Popayán,Cauca,314 6810972,https://www.concretosdelcauca.com.co/,"Agregados, Cauca, Popayán",Agregados
d7999047-8ba6-422c-b348-33230adc301e,Agregados Terra,No hay reseñas,N/A,N/A,N/A,Popayán,Cauca,N/A,N/A,"Agregados, Cauca, Popayán",Agregados
28192393-a5cf-4efa-ad4c-bb5a4479cc23,Agregados Puracé S.A.S,No hay reseñas,N/A,N/A,N/A,Popayán,Cauca,N/A,N/A,"Agregados, Cauca, Popayán",Agregados
a66063db-244f-453f-9fb1-3989ee272f19,eliana m,320 5766059,N/A,N/A,N/A,Popayán,Cauca,320 5766059,https://elianamutiz.com.co/,"Agregados, Cauca, Popayán",Agregados
8ebb0ca5-9ddc-46e2-8e8f-2c76310dd1cc,Concesion Nuevo Cauca,Empresa constructora,N/A,"5,0",(1),Santander de Quilichao,Cauca,N/A,N/A,"Agregados, Cauca, Santander de Quilichao",Agregados
a697b325-6780-4e12-9fc9-f3f0774d8613,AMEZQUITA NARANJO AGREGADOS Y MEZCLAS,23392353,N/A,"4,1",(13),Santander de Quilichao,Cauca,23392353,N/A,"Agregados, Cauca, Santander de Quilichao",Agregados
dfa60fe7-4a44-4f4d-b01f-657314bcc140,Placita Container,Cl. 7,Centro comercial,"4,4",(355),Santander de Quilichao,Cauca,315 7381088,N/A,"Agregados, Cauca, Santander de Quilichao",Agregados
1d85ef17-99ff-46eb-ab5b-a19189a00e02,Agrecor,47892813,Empresa de asfaltado,"5,0",(1),Montería,Córdoba,47892813,N/A,"Agregados, Córdoba, Montería",Agregados
a194ed24-725a-4a75-a3b2-90f034cd0cfd,EMARCO S.A.S,320 5377854,Ingeniero civil,"4,0",(14),Montería,Córdoba,320 5377854,N/A,"Agregados, Córdoba, Montería",Agregados
fce8f4cb-25ef-4504-96ee-3b85bc311ab3,Haddad & Cía. Corona,Cra. 14 #34-36,Proveedor de materiales de construcción,"4,4",(26),Montería,Córdoba,312 6985911,http://www.construmateriales.com.co/,"Agregados, Córdoba, Montería",Agregados
ef139bc5-b755-40e7-9750-c60385db04a2,Invasa Fertilizantes,Tienda de alimentación,N/A,"4,0",(23),Cereté,Córdoba,314 7954621,N/A,"Agregados, Córdoba, Cereté",Agregados
a7ff348e-acac-4ede-b230-fdc09ca49447,Agrocolanta Cereté,(604) 7749271,Cooperativa agropecuaria,"4,5",(39),Cereté,Córdoba,(604) 7749271,http://www.agrocolanta.com/,"Agregados, Córdoba, Cereté",Agregados
76e8629d-b57d-4d89-bc0d-081104d3cc69,BOTAVEN,Cra. 28 A,Sociedad de viviendas,"4,2",(13),Cereté,Córdoba,N/A,N/A,"Agregados, Córdoba, Cereté",Agregados
27c6b8cf-a990-49a9-b2ea-c497c98318ca,Alcaldía Municipal De Cereté,47746180,Oficina de la Administración,"4,2",(17),Cereté,Córdoba,47746180,http://www.cerete-cordoba.gov.co/,"Agregados, Córdoba, Cereté",Agregados
f2d86588-f1c7-4362-990a-a3bbf5783aac,EMARCO S.A.S,320 5377854,Ingeniero civil,"4,0",(14),Cereté,Córdoba,320 5377854,N/A,"Agregados, Córdoba, Cereté",Agregados
db2040f5-6302-401c-8d07-e9574e4d9b41,Agrecor,47892813,Empresa de asfaltado,"5,0",(1),Cereté,Córdoba,47892813,N/A,"Agregados, Córdoba, Cereté",Agregados
9f449d07-46df-4156-b05f-798f56c75964,Colanta,Oficina de la Administración,N/A,N/A,N/A,Cereté,Córdoba,N/A,N/A,"Agregados, Córdoba, Cereté",Agregados
